mo,inflow,precip,evap,outlow,demand,storage,% full,% redu,deficit
7,682.6231849689233,4787.792789835672,-6.088677976978943,614.9325006887685,7321.215693526023,109149.34899766908,0.8299157480145513,1.0,0.0
8,4311.4063894643805,1771.9801944373612,2620.216517180117,614.9325006887685,6505.54974955166,105492.03681415027,0.8021074192944911,1.0,0.0
9,704.7068894228961,995.8393320115429,2049.8992434577376,357.05758104509135,6451.184219871915,98334.44199120997,0.8561326907524256,1.0,0.0
10,695.0904178950364,4282.092396267166,692.8367184048984,368.9595004132611,6653.808803015573,95596.01978353843,0.8322910669470086,1.0,0.0
11,708.2161169980048,2473.550777447759,3668.4709380828135,357.05758104509135,6663.0017579708965,88089.2564008854,0.7669346627869381,1.0,0.0
12,4849.639486751688,2081.1944054668566,885.1793889097899,368.9595004132611,5777.451501730813,87988.49990205008,0.7660574428555291,1.0,0.0
1,8800.422058638002,5528.607541878824,1934.8650080530933,368.9595004132611,6670.781424487196,93342.92356961335,0.8126748543048073,1.0,0.0
2,1970.9273646608594,1364.8839074027783,2393.3173168772046,333.25374230875195,6061.626450737218,87890.53733175382,0.7652045478046957,1.0,0.0
3,14460.052457958775,1615.1824670169299,2318.025069678275,368.9595004132611,5614.590374608989,95664.197312029,0.8328846434165909,0.85,15.0
4,6648.802049955874,1008.148934322875,3455.1409591572155,595.0959684084856,5108.969771549452,94161.9415971926,0.7159591780689909,0.55,44.99999999999999
5,12957.33627080698,1303.2087374959228,855.8594023093319,614.9325006887685,3095.0682740153156,103856.6264284821,0.7896725963111534,0.55,44.99999999999999
6,2005.410014641209,2551.5881196504633,956.5535922690615,595.0959684084856,5038.005317948766,101823.96968414745,0.7742173154696036,0.85,15.0
7,1115.6402661608704,4480.393349091333,4708.812807031762,614.9325006887685,5764.757158138902,96331.50083354022,0.7324553953440364,1.0,0.0
8,4848.117602193866,3431.049628785928,1950.6548313314852,614.9325006887685,6134.5290351367985,95910.55169736297,0.7292547137052106,1.0,0.0
9,1788.5517387481989,2742.2761568128044,3286.0364366655704,357.05758104509135,6026.6240966011765,90771.66147861212,0.7902885826382089,1.0,0.0
10,5115.290072071807,4065.747048655787,2140.7990834117227,368.9595004132611,6203.313665453011,91239.62635006172,0.7943628420376528,1.0,0.0
11,6610.853979284068,2279.015921333441,3157.466199342627,357.05758104509135,6445.213782311818,90169.75868797969,0.7850482147133916,1.0,0.0
12,4383.861955420111,1690.2104272815777,663.7615932955378,368.9595004132611,5876.26415756936,89334.84581940323,0.7777791827623883,1.0,0.0
1,6021.928839786551,2621.6514010798564,758.6071816399053,368.9595004132611,6218.737540370114,90632.12183784635,0.789073703642647,1.0,0.0
2,10154.372851982209,1223.9418458171567,-0.9591126206942135,333.25374230875195,5456.669646336742,96221.47225962092,0.8377364663456662,1.0,0.0
3,731.837098311785,420.93303260234825,174.90905376202136,368.9595004132611,4789.3790433759805,92040.99479298378,0.8013398249485262,0.85,15.0
4,679.2094900851127,199.58362090261653,324.26639892187086,595.0959684084856,3072.258558233337,88928.16697840781,0.6761642363897592,0.55,44.99999999999999
5,4803.8001927889145,2107.9947428514424,3488.0743312424893,614.9325006887685,4551.853934432148,87185.10114768476,0.6629108565388723,0.55,44.99999999999999
6,1486.3013856333368,2291.134899606346,690.0984173527831,595.0959684084856,5283.9814317015525,84393.36161546163,0.6416838989488987,0.85,15.0
7,433.5412577237176,1368.3315135215526,2528.930475560788,614.9325006887685,4229.383451652806,78821.98795880454,0.5993220270898931,0.55,44.99999999999999
8,7694.306714151627,1449.3254153465678,417.5694681008463,614.9325006887685,3400.9039555033182,83532.2141640098,0.6351361747720212,0.55,44.99999999999999
9,4716.860843372719,1309.0629127527354,-1.2443861132633174,357.05758104509135,6020.905585139611,83181.41914006381,0.7242053826405395,1.0,0.0
10,2081.7556207171397,2945.2666536740726,2234.9662214659766,368.9595004132611,5914.720954994679,79689.7947375811,0.6938061274633803,1.0,0.0
11,1883.2752229404357,3449.2154220669036,1439.092910505351,357.05758104509135,6396.167206166986,76829.96768487101,0.6689075122869995,1.0,0.0
12,518.2940779488835,1561.1364356195845,6.514328405552078,368.9595004132611,6308.694366016611,72225.23000360405,0.6288171189167442,1.0,0.0
